id	item_group_id	title	description	price	sale_price	image_link	additional_image_link	link	availability	product_type	google_product_category	condition	mpn	brand	color	size	gender	age_group	custom_label_2	parent_sku	vip_price	sales_count_conversions_10_days	sales_count_10_days	half_price	aged_saleprice	imagecrawler_http	release_date	inventory_count	inventory2	sales_count_conversions_1_day	additional_image_link_2	additional_image_link_3	additional_image_link_4	low_stock	product_sku	woh	wide_width	wide_calf
PP2356674-4742-83120	16716866	"Greta Platform Clog"		$49.95	$12.49	https://static3.sd-assets.com/assets/images/001/359/931/Greta-Platform-Clog-PP2356674-4742_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/359/931/Greta-Platform-Clog-PP2356674-4742_C_Content2-original.jpg	https://www.shoedazzle.com/products/Greta-Platform-Clog-PP2356674-4742	"in stock"	"Fashion > Shoes > Pumps > Mule"		new	PP2356674-4742-83120	ShoeDazzle	"Dark Sapphire"	12	female		"Greta Platform Clog"	PP2356674-4742	$49.95	9	37	$24.98	$19.98		08/15/2023	829	29	0	https://static3.sd-assets.com/assets/images/001/359/991/Greta-Platform-Clog-PP2356674-4742_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/359/926/Greta-Platform-Clog-PP2356674-4742_D_Foot-original.jpg	https://static3.sd-assets.com/assets/images/001/360/066/Greta-Platform-Clog-PP2356674-4742_C_Content3-original.jpg		PP2356674-4742	19.7		
HS1723571-0001-91120	5280922	"REMI OVER THE KNEE BOOT"	"Hiker booties are cute, but this thigh-high version is seriously sexy. Skinnies and minis alike are going to instantly love this flattering lace-up boot."	$49.95	$12.49	https://static3.sd-assets.com/assets/images/001/256/785/REMI-HS1723570-0001_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/256/785/REMI-HS1723570-0001_B_F3Q-original.jpg	https://www.shoedazzle.com/products/REMI-HS1723570-0001	"out of stock"	"Fashion > Shoes > Boots & Booties > Combat"	187	new	HS1723571-0001-91120	ShoeDazzle	Black	12	female		"REMI OVER THE KNEE BOOT"	HS1723571-0001	$49.95	9	19	$24.98	$19.98		12/19/2022	1929	0	0	https://static3.sd-assets.com/assets/images/001/256/786/REMI-HS1723570-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/256/787/REMI-HS1723570-0001_D_FOOT-original.jpg	https://static3.sd-assets.com/assets/images/001/273/297/REMI-HS1723570-0001_D_CONTENT1-original.jpg		HS1723571-0001	"137.8 Wide Calf Available"		"Wide Calf Available"
FB1829007-0003-83120	11235748	"Evi Cold Weather Boot"	"A flat duck boot with lace-up styling."	$39.95	$9.99	https://static3.sd-assets.com/assets/images/001/264/977/EVI-FB1829007-0003_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/264/977/EVI-FB1829007-0003_B_F3Q-original.jpg	https://www.shoedazzle.com/products/EVI-FB1829007-0003	"in stock"	"Fashion > Shoes > Boots & Booties > Snow"	187	new	FB1829007-0003-83120	ShoeDazzle	Black	12	female		"Evi Cold Weather Boot"	FB1829007-0003	$39.95	8	44	$19.98	$15.98		08/29/2023	4248	89	1	https://static3.sd-assets.com/assets/images/001/264/978/EVI-FB1829007-0003_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/290/202/EVI-FB1829007-0003_D_CONTENT4-original.jpg	https://static3.sd-assets.com/assets/images/001/290/212/EVI-FB1829007-0003_D_CONTENT2-original.jpg		FB1829007-0003	151.7		
FB1829007-2710-83120	11235787	"EVI COLD WEATHER BOOT"	"A flat duck boot with lace-up styling."	$39.95	$9.99	https://static3.sd-assets.com/assets/images/001/264/986/EVI-FB1829007-2710_D_Content3-original.jpg	https://static3.sd-assets.com/assets/images/001/264/986/EVI-FB1829007-2710_D_Content3-original.jpg	https://www.shoedazzle.com/products/EVI-FB1829007-2710	"in stock"	"Fashion > Shoes > Boots & Booties > Snow"	187	new	FB1829007-2710-83120	ShoeDazzle	Brown	12	female		"EVI COLD WEATHER BOOT"	FB1829007-2710	$39.95	8	28	$19.98	$15.98		07/28/2023	3281	50	1	https://static3.sd-assets.com/assets/images/001/264/984/EVI-FB1829007-2710_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/264/985/EVI-FB1829007-2710_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/264/987/EVI-FB1829007-2710_D_Foot-original.jpg		FB1829007-2710	234.4		
BS2044663-0003-83120	11236216	"SHANDEE BOOTIE"	"Step into the lug-sole trend with the versatile and chic Shandee Lace-Up Bootie. Features a block-heeled silhouette for added comfort and ease. Team these booties with denim or a maxi dress for ’90s-inspired edge."	$44.95	$11.24	https://static3.sd-assets.com/assets/images/001/264/928/SHANDEE-BS2044663-0003_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/264/928/SHANDEE-BS2044663-0003_B_F3Q-original.jpg	https://www.shoedazzle.com/products/SHANDEE-BS2044663-0003	"out of stock"	"Fashion > Shoes > Boots & Booties > Booties"		new	BS2044663-0003-83120	ShoeDazzle	Black	12	female		"SHANDEE BOOTIE"	BS2044663-0003	$44.95	8	36	$22.48	$17.98		01/30/2023	385	0	0	https://static3.sd-assets.com/assets/images/001/264/929/SHANDEE-BS2044663-0003_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/264/930/SHANDEE-BS2044663-0003_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/264/931/SHANDEE-BS2044663-0003_D_Foot-original.jpg		BS2044663-0003	18.3		
FB2150153-0001-83120	12540232	"REENA FLAT BOOT"	"An over-the-knee flat boot with zip closure."	$39.95	$9.99	https://static3.sd-assets.com/assets/images/001/278/418/REENA-FB2150153-0001_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/278/418/REENA-FB2150153-0001_B_F3Q-original.jpg	https://www.shoedazzle.com/products/REENA-FB2150153-0001	"out of stock"	"Fashion > Shoes > Boots & Booties > Riding"	187	new	FB2150153-0001-83120	ShoeDazzle	Black	12	female		"REENA FLAT BOOT"	FB2150153-0001	$39.95	8	15	$19.98	$15.98		12/14/2022	4223	0	1	https://static3.sd-assets.com/assets/images/001/278/419/REENA-FB2150153-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/278/420/REENA-FB2150153-0001_D_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/278/422/REENA-FB2150153-0001_D_Top-original.jpg		FB2150153-0001	301.6		
BS2044687-10499-88120	14201065	"Shandee Lace-Up Bootie"	"Step into the lug-sole trend with the versatile and chic Shandee Lace-Up Bootie. Features a block-heeled silhouette for added comfort and ease. Team these booties with denim or a maxi dress for ’90s-inspired edge."	$44.95	$11.24	https://static3.sd-assets.com/assets/images/001/295/700/Shandee-Lace-Up-Bootie-BS2044663-10499_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/295/700/Shandee-Lace-Up-Bootie-BS2044663-10499_B_F3Q-original.jpg	https://www.shoedazzle.com/products/Shandee-Lace-Up-Bootie-BS2044663-10499	"out of stock"	"Fashion > Shoes > Boots & Booties > Combat"	187	new	BS2044687-10499-88120	ShoeDazzle	"LEOPARDINO/BLACK CAVIAR"	12	female		"Shandee Lace-Up Bootie"	BS2044687-10499	$44.95	8	25	$22.48	$17.98		12/20/2022	1029	0	1	https://static3.sd-assets.com/assets/images/001/295/655/Shandee-Lace-Up-Bootie-BS2044663-10499_C_Content3-original.jpg	https://static3.sd-assets.com/assets/images/001/295/710/Shandee-Lace-Up-Bootie-BS2044663-10499_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/295/722/Shandee-Lace-Up-Bootie-BS2044663-10499_C_Content2-original.jpg		BS2044687-10499	"73.5 Wide Width Available"	"Wide Width Available"	
BS2253307-4338-83120	14233132	"Shandee Harness Lace-Up Bootie"	"Step into the lug-sole trend with the versatile and chic Shandee Lace-Up Bootie. Features a block-heeled silhouette for added comfort and ease. Team these booties with denim or a maxi dress for ’90s-inspired edge."	$52.95	$13.24	https://static3.sd-assets.com/assets/images/001/296/441/Shandee-Harness-Lace-Up-Bootie-BS2253307-4338_B_F3q-original.jpg	https://static3.sd-assets.com/assets/images/001/296/441/Shandee-Harness-Lace-Up-Bootie-BS2253307-4338_B_F3q-original.jpg	https://www.shoedazzle.com/products/Shandee-Harness-Lace-Up-Bootie-BS2253307-4338	"out of stock"	"Fashion > Shoes > Boots & Booties > Combat"	187	new	BS2253307-4338-83120	ShoeDazzle	PORTOBELLO	12	female		"Shandee Harness Lace-Up Bootie"	BS2253307-4338	$52.95	8	43	$26.48	$21.18		12/29/2022	361	0	0	https://static3.sd-assets.com/assets/images/001/296/440/Shandee-Harness-Lace-Up-Bootie-BS2253307-4338_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/296/435/Shandee-Harness-Lace-Up-Bootie-BS2253307-4338_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/296/442/Shandee-Harness-Lace-Up-Bootie-BS2253307-4338_C_Content1-original.jpg		BS2253307-4338	10.3		
PP2149120-4338-88120	14406478	"Daphne Block Heel Pump"	"Daphne puts a modern spin on the classic pump, with a chunky block heel and a pointed-toe structure. Team this heel with wide-leg trousers for a sophisticated silhouette."	$29.95	$7.49	https://static3.sd-assets.com/assets/images/001/298/297/Daphne-Block-Heel-Pump-PP2149113-4338_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/298/297/Daphne-Block-Heel-Pump-PP2149113-4338_B_F3Q-original.jpg	https://www.shoedazzle.com/products/Daphne-Block-Heel-Pump-PP2149113-4338	"out of stock"	"Fashion > Shoes > Pumps > Mary Jane"	187	new	PP2149120-4338-88120	ShoeDazzle	PORTOBELLO	12	female		"Daphne Block Heel Pump"	PP2149120-4338	$29.95	8	23	$14.98	$11.98		02/23/2023	291	0	1	https://static3.sd-assets.com/assets/images/001/298/299/Daphne-Block-Heel-Pump-PP2149113-4338_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/298/314/Daphne-Block-Heel-Pump-PP2149113-4338_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/298/311/Daphne-Block-Heel-Pump-PP2149113-4338_C_Content1-original.jpg		PP2149120-4338	"13.9 Wide Width Available"	"Wide Width Available"	
SK2354956-3550-84110	14576323	"HARLEY HIGH TOP SNEAKER"		$42.95	$10.74	https://static3.sd-assets.com/assets/images/001/304/415/HARLEY-HIGH-TOP-SNEAKER-SK2354956-3550_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/304/415/HARLEY-HIGH-TOP-SNEAKER-SK2354956-3550_B_F3Q-original.jpg	https://www.shoedazzle.com/products/HARLEY-HIGH-TOP-SNEAKER-SK2354956-3550	"in stock"	"Fashion > Shoes > Sneakers > High Top"	187	new	SK2354956-3550-84110	ShoeDazzle	"WAN BLUE"	11	female		"HARLEY HIGH TOP SNEAKER"	SK2354956-3550	$42.95	8	44	$21.48	$17.18		04/28/2023	512	26	1	https://static3.sd-assets.com/assets/images/001/304/120/HARLEY-HIGH-TOP-SNEAKER-SK2354956-3550_C_CONTENT2-original.jpg	https://static3.sd-assets.com/assets/images/001/304/205/HARLEY-HIGH-TOP-SNEAKER-SK2354956-3550_C_CONTENT4-original.jpg	https://static3.sd-assets.com/assets/images/001/304/315/HARLEY-HIGH-TOP-SNEAKER-SK2354956-3550_C_B3Q-original.jpg		SK2354956-3550	18.3		
DA2147641-1090-88120	14687572	"Lorelai Block Heeled Sandal"	"A sturdy block heel makes this sleek, ladylike sandal surprisingly comfortable. The Lorelai features an elegant ankle strap with an adjustable buckle; a must-own for office ensembles."	$29.95	$7.49	https://static3.sd-assets.com/assets/images/001/310/405/LORELAI-BLOCK-HEELED-SANDAL-DA2040125-1090_A_Front-hero-original.jpg	https://static3.sd-assets.com/assets/images/001/310/405/LORELAI-BLOCK-HEELED-SANDAL-DA2040125-1090_A_Front-hero-original.jpg	https://www.shoedazzle.com/products/LORELAI-BLOCK-HEELED-SANDAL-DA2040125-1090	"out of stock"	"Fashion > Shoes > Sandals > Ankle Strap"		new	DA2147641-1090-88120	ShoeDazzle	"Bright White"	12	female		"Lorelai Block Heeled Sandal"	DA2147641-1090	$29.95	8	73	$14.98	$11.98		05/30/2023	644	0	3	https://static3.sd-assets.com/assets/images/001/310/970/LORELAI-BLOCK-HEELED-SANDAL-DA2040125-1090_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/310/895/LORELAI-BLOCK-HEELED-SANDAL-DA2040125-1090_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/310/950/LORELAI-BLOCK-HEELED-SANDAL-DA2040125-1090_C_Content3-original.jpg		DA2147641-1090	"30.7 Wide Width Available"	"Wide Width Available"	
FT2149474-0001-83120	14689201	"Sofia Lug Sole Loafer"		$44.95	$11.24	https://static3.sd-assets.com/assets/images/001/317/145/SOFIA-LUG-SOLE-LOAFER-FT2149474-0001_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/317/145/SOFIA-LUG-SOLE-LOAFER-FT2149474-0001_A_FRONT-HERO-original.jpg	https://www.shoedazzle.com/products/SOFIA-LUG-SOLE-LOAFER-FT2149474-0001	"out of stock"	"Fashion > Shoes > Flats > Loafer"	187	new	FT2149474-0001-83120	ShoeDazzle	Black	12	female		"Sofia Lug Sole Loafer"	FT2149474-0001	$44.95	8	23	$22.48	$17.98		05/30/2023	448	0	0	https://static3.sd-assets.com/assets/images/001/317/200/SOFIA-LUG-SOLE-LOAFER-FT2149474-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/317/105/SOFIA-LUG-SOLE-LOAFER-FT2149474-0001_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/317/080/SOFIA-LUG-SOLE-LOAFER-FT2149474-0001_C_CONTENT3-original.jpg		FT2149474-0001	21.3		
PP2043022-6922-83120	14689240	"Brit Slingback Pump"		$49.95	$12.49	https://static3.sd-assets.com/assets/images/001/319/465/BRIT-SLINGBACK-PUMP-PP2043022-6922_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/319/465/BRIT-SLINGBACK-PUMP-PP2043022-6922_B_F3Q-original.jpg	https://www.shoedazzle.com/products/BRIT-SLINGBACK-PUMP-PP2043022-6922	"out of stock"	"Fashion > Shoes > Pumps > Slingback"	187	new	PP2043022-6922-83120	ShoeDazzle	Clear/Semolina	12	female		"Brit Slingback Pump"	PP2043022-6922	$49.95	8	32	$24.98	$19.98		07/27/2023	552	0	1	https://static3.sd-assets.com/assets/images/001/319/450/BRIT-SLINGBACK-PUMP-PP2043022-6922_C_CONTENT3-original.jpg	https://static3.sd-assets.com/assets/images/001/319/460/BRIT-SLINGBACK-PUMP-PP2043022-6922_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/319/470/BRIT-SLINGBACK-PUMP-PP2043022-6922_C_CONTENT1-original.jpg		PP2043022-6922	15.8		
HS2356663-0001-84120	15039755	"Bella Heeled Boot"		$62.95	$15.74	https://static3.sd-assets.com/assets/images/001/357/831/Bella-Heeled-Boot-HS2356663-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/357/831/Bella-Heeled-Boot-HS2356663-0001_C_B3Q-original.jpg	https://www.shoedazzle.com/products/BELLA-HEELED-BOOT-HS2356663-0001	"in stock"	"Fashion > Shoes > Boots & Booties > Cowboy & Western"	187	new	HS2356663-0001-84120	ShoeDazzle	Black	12	female		"Bella Heeled Boot"	HS2356663-0001	$62.95	8	26	$31.48	$25.18		08/15/2023	1798	113	0	https://static3.sd-assets.com/assets/images/001/357/836/Bella-Heeled-Boot-HS2356663-0001_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/357/881/Bella-Heeled-Boot-HS2356663-0001_A_Front-hero-original.jpg	https://static3.sd-assets.com/assets/images/001/357/946/Bella-Heeled-Boot-HS2356663-0001_C_Content3-original.jpg		HS2356663-0001	128.4		
PP2355887-0001-84120	15051145	"Sydney Platform Pump"		$44.95	$11.24	https://static3.sd-assets.com/assets/images/001/322/430/Sydney-Platform-Pump-PP2355887-0001_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/322/430/Sydney-Platform-Pump-PP2355887-0001_B_F3Q-original.jpg	https://www.shoedazzle.com/products/Sydney-Platform-Pump-PP2355887-0001	"in stock"	"Fashion > Shoes > Pumps > Ankle Strap"		new	PP2355887-0001-84120	ShoeDazzle	"Black Caviar"	12	female		"Sydney Platform Pump"	PP2355887-0001	$44.95	8	27	$22.48	$17.98		08/15/2023	773	25	0	https://static3.sd-assets.com/assets/images/001/322/135/Sydney-Platform-Pump-PP2355887-0001_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/321/490/Sydney-Platform-Pump-PP2355887-0001_C_Content3-original.jpg	https://static3.sd-assets.com/assets/images/001/321/900/Sydney-Platform-Pump-PP2355887-0001_C_Content4-original.jpg		PP2355887-0001	18.4		
WE2355868-2608-84120	15051665	"Kelsie Wedge Sandal"		$44.95	$11.24	https://static3.sd-assets.com/assets/images/001/354/316/Kelsie-Wedge-Sandal-WE2355868-2608_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/354/316/Kelsie-Wedge-Sandal-WE2355868-2608_B_F3Q-original.jpg	https://www.shoedazzle.com/products/Kelsie-Wedge-Sandal-WE2355868-2608	"in stock"	"Fashion > Shoes > Sandals > Espadrille"	187	new	WE2355868-2608-84120	ShoeDazzle	"Rugby Tan"	12	female		"Kelsie Wedge Sandal"	WE2355868-2608	$44.95	8	98	$22.48	$17.98		07/27/2023	1407	86	1	https://static3.sd-assets.com/assets/images/001/354/291/Kelsie-Wedge-Sandal-WE2355868-2608_C_CONTENT4-original.jpg	https://static3.sd-assets.com/assets/images/001/354/296/Kelsie-Wedge-Sandal-WE2355868-2608_C_CONTENT2-original.jpg	https://static3.sd-assets.com/assets/images/001/354/311/Kelsie-Wedge-Sandal-WE2355868-2608_C_B3Q-original.jpg		WE2355868-2608	40.2		
HS2356606-3522-84120	16548096	"Farrah Stiletto Boot"		$52.95	$13.24	https://static3.sd-assets.com/assets/images/001/358/561/Farrah-Stiletto-Boot-HS2356606-3522_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/358/561/Farrah-Stiletto-Boot-HS2356606-3522_C_Content1-original.jpg	https://www.shoedazzle.com/products/Farrah-Stiletto-Boot-HS2356606-3522	"in stock"	"Fashion > Shoes > Boots & Booties > Dress"	187	new	HS2356606-3522-84120	ShoeDazzle	"Brown Logo"	12	female		"Farrah Stiletto Boot"	HS2356606-3522	$52.95	8	44	$26.48	$21.18		07/28/2023	412	23	0	https://static3.sd-assets.com/assets/images/001/358/106/Farrah-Stiletto-Boot-HS2356606-3522_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/358/171/Farrah-Stiletto-Boot-HS2356606-3522_A_Front-hero-original.jpg	https://static3.sd-assets.com/assets/images/001/358/236/Farrah-Stiletto-Boot-HS2356606-3522_C_Content2-original.jpg		HS2356606-3522	19.6		
FB2356599-8269-84065	16548481	"Jem Flat Boot"		$52.95	$13.24	https://static3.sd-assets.com/assets/images/001/359/016/Jem-Flat-Boot-FB2356598-8269_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/359/016/Jem-Flat-Boot-FB2356598-8269_C_Content1-original.jpg	https://www.shoedazzle.com/products/Jem-Flat-Boot-FB2356598-8269	"out of stock"	"Fashion > Shoes > Boots & Booties > Riding"	187	new	FB2356599-8269-84065	ShoeDazzle	"Leather Brown/Chocolate Lab"	6.5	female		"Jem Flat Boot"	FB2356599-8269	$52.95	8	67	$26.48	$21.18		07/28/2023	1825	0	2	https://static3.sd-assets.com/assets/images/001/358/446/Jem-Flat-Boot-FB2356598-8269_C_B3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/358/896/Jem-Flat-Boot-FB2356598-8269_A_Front-hero-original.jpg	https://static3.sd-assets.com/assets/images/001/358/471/Jem-Flat-Boot-FB2356598-8269_C_Content2-original.jpg		FB2356599-8269	"18.6 Wide Calf Available"		"Wide Calf Available"
FB2356700-2150-81065	16688776	"Rylan Flat Boot"		$52.95	$13.24	https://static3.sd-assets.com/assets/images/001/362/871/Rylan-Flat-Boot-FB2356546-2150_C_b3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/362/871/Rylan-Flat-Boot-FB2356546-2150_C_b3Q-original.jpg	https://www.shoedazzle.com/products/Rylan-Flat-Boot-FB2356546-2150	"out of stock"	"Fashion > Shoes > Boots & Booties > Slouch"	187	new	FB2356700-2150-81065	ShoeDazzle	Sand	6.5	female		"Rylan Flat Boot"	FB2356700-2150	$52.95	8	24	$26.48	$21.18		07/28/2023	2536	0	0	https://static3.sd-assets.com/assets/images/001/363/356/Rylan-Flat-Boot-FB2356546-2150_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/362/991/Rylan-Flat-Boot-FB2356546-2150_D_Foot-original.jpg	https://static3.sd-assets.com/assets/images/001/362/376/Rylan-Flat-Boot-FB2356546-2150_C_Content4-original.jpg		FB2356700-2150	"181.1 Wide Calf Available"		"Wide Calf Available"
CW2356657-0001-83100	16714971	"Dixie Rain Boot"		$32.95	$8.24	https://static3.sd-assets.com/assets/images/001/363/691/Dixie-Rain-Boot-CW2356657-0001_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/363/691/Dixie-Rain-Boot-CW2356657-0001_B_F3Q-original.jpg	https://www.shoedazzle.com/products/Dixie-Rain-Boot-CW2356657-0001	"in stock"	"Fashion > Shoes > Boots & Booties > Rain"	187	new	CW2356657-0001-83100	ShoeDazzle	Black	10	female		"Dixie Rain Boot"	CW2356657-0001	$32.95	8	37	$16.48	$13.18		08/15/2023	2111	94	0	https://static3.sd-assets.com/assets/images/001/363/696/Dixie-Rain-Boot-CW2356657-0001_C_b3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/363/661/Dixie-Rain-Boot-CW2356657-0001_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/363/646/Dixie-Rain-Boot-CW2356657-0001_D_Foot-original.jpg		CW2356657-0001	75.4		
SK2356584-0039-83120	16716706	"Cypress Athletic Sneaker"		$39.95	$9.99	https://static3.sd-assets.com/assets/images/001/362/336/Cypress-Athletic-Sneaker-SK2356584-0039_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/362/336/Cypress-Athletic-Sneaker-SK2356584-0039_C_Content2-original.jpg	https://www.shoedazzle.com/products/Cypress-Athletic-Sneaker-SK2356584-0039	"in stock"	"Fashion > Shoes > Sneakers > Active"	187	new	SK2356584-0039-83120	ShoeDazzle	Black/White	12	female		"Cypress Athletic Sneaker"	SK2356584-0039	$39.95	8	36	$19.98	$15.98		08/29/2023	1134	38	2	https://static3.sd-assets.com/assets/images/001/362/076/Cypress-Athletic-Sneaker-SK2356584-0039_C_b3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/362/021/Cypress-Athletic-Sneaker-SK2356584-0039_B_F3Q-original.jpg	https://static3.sd-assets.com/assets/images/001/362/146/Cypress-Athletic-Sneaker-SK2356584-0039_C_Content6-original.jpg		SK2356584-0039	23.1		
